event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
IDN2673,"01 December 2015",2015,1,"Political violence","Violence against civilians","Sexual violence","Police Forces of Indonesia (2014-)",,1,"Civilians (Indonesia)",,7,17,"Civilian targeting",360,"Southeast Asia",Indonesia,Jakarta,"Central Jakarta",Gambir,"Jakarta - Central",-6.1806,106.8283,1,"Papuans Behind Bars",Other,"On 1 December 2015, two females on their way to join the demonstration at the Hotel Indonesia roundabout in Central Jakarta, Jakarta city, were stopped by police and faced sexual assault and harassment.",0,,1663790297
IDN2669,"01 December 2015",2015,1,"Political violence; Demonstrations",Protests,"Excessive force against protesters","Protesters (Indonesia)","Papuan Ethnic Group (Indonesia)",6,"Police Forces of Indonesia (2014-)",,1,16,"Civilian targeting",360,"Southeast Asia",Indonesia,Jakarta,,,Jakarta,-6.2146,106.845,1,HumanRightsPapua,Other,"On 1 December 2015, a long march was held in commemoration of 1 December in Bundaran HI, Jakarta city, and was disrupted by police which led to the arbitrary arrest of 306 demonstrators, use of excessive force, sexual assault, and torture/maltreatment of those detained.",0,"crowd size=306; sexual violence",1680031796
IDN398,"30 November 2015",2015,1,"Political violence",Battles,"Armed clash","TPNPB: West Papua National Liberation Army",,2,"Military Forces of Indonesia (2014-)",,1,12,,360,"Southeast Asia",Indonesia,Papua,"Mamberamo Raya","Central Mamberamo",Burmeso,-2.3261,138.0413,2,"Deutsche Welle",International,"On 30 November 2015, Free Papua Movement rebels killed an Indonesian military officer in Mamberamo Raya, West Papua province (coded to Burmeso village).",1,,1657632894
IDN397,"29 November 2015",2015,1,"Political violence",Battles,"Armed clash","Police Forces of Indonesia (2014-)",,1,"MIT: Mujahidin Indonesia Timur",,2,12,,360,"Southeast Asia",Indonesia,"Central Sulawesi",Poso,"North Poso Pesisir","North Poso Pesisir",-1.2426,120.3905,1,Kompas,National,"On 29 November 2015, an armed clash broke out between ten Indonesian military officers and 15 members of MIT: Mujahidin Indonesia Timur in North Poso Pesisir district, Poso regency, Central Sulawesi province, killing an officer.",1,,1649355997
IDN2665,"29 November 2015",2015,1,"Political violence","Violence against civilians",Attack,"Military Forces of Indonesia (2014-) Komando Pasukan Khusus",,1,"Civilians (Indonesia)","Papuan Ethnic Group (Indonesia)",7,17,"Civilian targeting",360,"Southeast Asia",Indonesia,Papua,Merauke,Merauke,Merauke,-8.4995,140.4061,1,HumanRightsPapua,Other,"On 29 November 2015, two members of Kopassus tortured a Papuan man at gunpoint with a rubber hose, which they had filled with sand at Kelapa II road, Merauke district (Merauke regency, Papua province). They subsequently forced him to lay on the ground, where they whipped him several more times with the hose on the back.",0,,1657632894
IDN2663,"27 November 2015",2015,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","Students (Indonesia)",6,,,0,60,,360,"Southeast Asia",Indonesia,"East Nusa Tenggara","North Central Timor",Kefamenanu,Kefamenanu,-9.5117,124.529,1,Kompas,National,"On 27 November 2015, a group of students held a peaceful protest in Kefamenanu city, North Timor Tengah regency, East Nusa Tenggara province, criticizing a single-candidate election in their region.",0,"crowd size=no report",1649355997
IDN2664,"27 November 2015",2015,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","Labor Group (Indonesia)",6,,,0,60,,360,"Southeast Asia",Indonesia,Jakarta,"West Jakarta",Kebonjeruk,"Jakarta - West",-6.1683,106.7588,1,Tribunnews,National,"On 27 November 2015, a group of labourers held a peaceful protest in West Jakarta city, opposing the new regulation of labourer's salary.",0,"crowd size=no report",1659475470
IDN2662,"27 November 2015",2015,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","Labor Group (Indonesia)",6,,,0,60,,360,"Southeast Asia",Indonesia,"Riau Islands",Batam,"Sei Beduk",Batam,1.0521,104.0285,1,Tribunnews,National,"On 27 November 2015, hundreds of labourers held a peaceful protest in Batam city, Riau Islands province. The protest cause was unclear.",0,"crowd size=hundreds",1667339305
IDN2661,"26 November 2015",2015,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","Farmers (Indonesia)",6,,,0,60,,360,"Southeast Asia",Indonesia,Riau,Kampar,"Tapung Hilir","Tapung Hilir",0.7913,101.2446,1,Tribunnews,National,"On 26 November 2015, a group of palm farmers held a peaceful protest in Tapung Hilir district, Kampar regency, Riau province, demanding a fair price for their palm production.",0,"crowd size=no report",1649355997
IDN396,"26 November 2015",2015,1,Demonstrations,Riots,"Violent demonstration","Rioters (Indonesia)",,5,"Police Forces of Indonesia (2014-)",,1,15,,360,"Southeast Asia",Indonesia,"East Java",Banyuwangi,Pesanggaran,Pesanggaran,-8.5136,113.9758,1,Tempo,National,"On 26 November 2015, at least four residents of Pesanggaran Subdistrict, Banyuwangi, East Java, became victims of a shooting during a clash between law enforcers and residents of area at a gold mine owned by PT Bumi Suksesindo. Residents' demonstration turned in to a riot which led to confrontation with law enforcers.",0,,1650490679
IDN2660,"26 November 2015",2015,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","Labor Group (Indonesia)",6,,,0,60,,360,"Southeast Asia",Indonesia,"Riau Islands",Batam,"Sei Beduk",Batam,1.0521,104.0285,1,Tribunnews,National,"On 26 November 2015, a group of labourers held a peaceful protest in Batam city, Riau Islands province. The cause of the protest was unclear.",0,"crowd size=no report",1667339305
IDN2659,"25 November 2015",2015,1,Demonstrations,Riots,"Violent demonstration","Rioters (Indonesia)",,5,"Police Forces of Indonesia (2014-)",,1,15,,360,"Southeast Asia",Indonesia,"East Java",Banyuwangi,Pesanggaran,Pesanggaran,-8.5136,113.9758,1,Kompas,National,"On 25 November 2015, a group of people staged a demonstration in Pesanggaran District, Banyuwangi regency, East Java province, opposing the presence of gold mining company in the district. They burned the company's storages. Indonesian police Mobile Brigade intervened, shot three rioters.",0,"crowd size=no report",1649355997
IDN2658,"25 November 2015",2015,1,Demonstrations,Riots,"Violent demonstration","Rioters (Indonesia)",,5,,,0,50,,360,"Southeast Asia",Indonesia,"East Java",Gresik,Manyar,Manyar,-7.1073,112.5672,1,Tribunnews,National,"On 25 November 2015, a group of people held a demonstration in Manyar District, Gresik regency, East Java province, demanding a port management company stop backfilling a river in Manyar. They blockaded a road towards the port entrance.",0,"crowd size=no report",1649355997
IDN2656,"24 November 2015",2015,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","FUI: Islamic Community Forum; Muslim Group (Indonesia)",6,,,0,60,,360,"Southeast Asia",Indonesia,"East Java",Ponorogo,Ponorogo,Ponorogo,-7.868,111.4556,1,Tempo,National,"On 24 November 2015, around 50 people from FUI: Islamic Community Forum held a peaceful protest in Ponorogo regency, East Java province, demanding the government close a mall, which often held aerobic events and let its participants wear revealing sportswear.",0,"crowd size=around 50",1649355997
IDN2657,"24 November 2015",2015,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)",,6,,,0,60,,360,"Southeast Asia",Indonesia,Bali,Denpasar,"North Denpasar",Denpasar,-8.65,115.2166,1,Tribunnews,National,"On 24 November 2015, dozens of people held a peaceful protest in Denpasar city, Bali province, opposing the plan of making Bali a Sharia tourism destination.",0,"crowd size=dozens",1649355997
IDN2655,"24 November 2015",2015,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)",,6,,,0,60,,360,"Southeast Asia",Indonesia,Aceh,"Aceh Tamiang","Karang Baru","Karang Baru",4.2763,98.0522,1,Tribunnews,National,"On 24 November 2015, a group of protesters held a peaceful protest in front of Aceh Tamiang regent office in Karang Baru district, Aceh Tamiang Regency, Aceh province, demanding permission to establish shops at the main road in Aceh.",0,"crowd size=no report",1649355997
IDN2653,"24 November 2015",2015,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","Labor Group (Indonesia)",6,,,0,60,,360,"Southeast Asia",Indonesia,"West Java",Bandung,Regol,Bandung,-6.9222,107.607,1,Tribunnews,National,"On 24 November 2015, a group of market traders held a peaceful protest at a market in Bandung city, West Java province. The protest cause was unclear.",0,"crowd size=no report",1649355997
IDN2654,"24 November 2015",2015,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)",,6,,,0,60,,360,"Southeast Asia",Indonesia,"West Java",Bandung,Regol,Bandung,-6.9222,107.607,1,Tribunnews,National,"On 24 November 2015, a group of NGOs activists held a peaceful protest in front of Regional People's Representative Council building in Bandung city, West Java province. The protest cause was unclear.",0,"crowd size=no report",1649355997
IDN394,"24 November 2015",2015,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","Labor Group (Indonesia)",6,,,0,60,,360,"Southeast Asia",Indonesia,"North Sumatra",Medan,"Medan Baru",Medan,3.5833,98.6666,1,"Jakarta Post",National,"On 24 November 2015, workers in Medan staged a protest urging the central government to annul the wage regulation, demanding local administrations revoke decrees on the minimum.",0,,1650490679
IDN395,"24 November 2015",2015,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","Labor Group (Indonesia)",6,,,0,60,,360,"Southeast Asia",Indonesia,"West Java",Bandung,Regol,Bandung,-6.9222,107.607,1,"Jakarta Post",National,"On 24 November 2015, workers in Bandung, West Java, staged a protest urging the central government to annul the wage regulation, demanding local administrations revoke decrees on the minimum.",0,,1650490679
IDN393,"24 November 2015",2015,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","Labor Group (Indonesia)",6,,,0,60,,360,"Southeast Asia",Indonesia,"West Java",Cimahi,"Central Cimahi",Cimahi,-6.8722,107.5425,1,"Jakarta Post",National,"On 24 November 2015, workers in Cimahi city staged a protest urging the central government to annul the wage regulation, demanding local administrations revoke decrees on the minimum.",0,,1650490679
IDN2651,"23 November 2015",2015,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","Farmers (Indonesia)",6,,,0,60,,360,"Southeast Asia",Indonesia,"West Kalimantan",Pontianak,"Pontianak City",Pontianak,-0.0319,109.325,1,Tribunnews,National,"On 23 November 2015, hundreds of palm farmers held a peaceful protest in Pontianak City, West Kalimantan province, demanding a fair price for their palm production.",0,"crowd size=hundreds",1649355997
IDN2652,"23 November 2015",2015,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","Fishers (Indonesia)",6,,,0,60,,360,"Southeast Asia",Indonesia,Banten,Tangerang,Periuk,Tangerang,-6.1765,106.5799,1,Tribunnews,National,"On 23 November 2015, hundreds of fishers held a peaceful protest in Tangerang city, Banten province, opposing a reclamation plan in Tangerang.",0,"crowd size=hundreds",1649355997
IDN392,"23 November 2015",2015,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","Labor Group (Indonesia)",6,,,0,60,,360,"Southeast Asia",Indonesia,Banten,"South Tangerang",Ciputat,"South Tangerang",-6.2886,106.7178,1,"Jakarta Post",National,"On 23 November 2015, at least 1,000 laborer's from Serpong, South Tangerang, marched towards South Tangerang Mayor's office - echoing the national labor strike on wage rate that has been held across the Greater Jakarta region and Banten province.",0,,1650490679
IDN2650,"22 November 2015",2015,1,Demonstrations,Riots,"Violent demonstration","Rioters (Indonesia)",,5,"Private Security Forces (Indonesia)",,8,58,,360,"Southeast Asia",Indonesia,"East Java",Banyuwangi,Pesanggaran,Pesanggaran,-8.5136,113.9758,1,Kompas,National,"On 22 November 2015, a riot broke out in Pesanggaran District, Banyuwangi regency, East Java province, between a group of people opposing the presence of gold mining company in the district and private security forces from the company. Detailed of the riot was not clear.",0,"crowd size=around no report",1649355997
IDN391,"21 November 2015",2015,1,"Political violence",Riots,"Mob violence","Rioters (Indonesia)","HMI: Muslim Students Association; Students (Indonesia); Muslim Group (Indonesia)",5,,,0,50,,360,"Southeast Asia",Indonesia,Riau,Pekanbaru,Sukajadi,Pekanbaru,0.5166,101.4416,1,Tempo,National,"On 21 November 2015, around 1,500 members of HMI: Indonesian Students Association rioted in Pekanbaru city, Riau province. They destroyed property and stole some electronics, threw rocks and wood at each other. Some of them were angry because they did not get proper accommodation during HMI: Indonesian Students Association congress in Riau. A member was injured after he was shot by an arrow.",0,"crowd size=around 1,500",1649355997
IDN2649,"21 November 2015",2015,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)",,6,,,0,60,,360,"Southeast Asia",Indonesia,Aceh,Sabang,Sukakarya,Sabang,5.8925,95.322,1,Tribunnews,National,"On 21 November 2015, dozens of people held a peaceful protest in Sabang city, Aceh province, to protest an unstable electricity supply in Sabang.",0,"crowd size=dozens",1649355997
IDN2648,"21 November 2015",2015,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","Labor Group (Indonesia)",6,,,0,60,,360,"Southeast Asia",Indonesia,"West Java",Bandung,Regol,Bandung,-6.9222,107.607,1,Tribunnews,National,"On 21 November 2015, thousands of labourers held a peaceful protest in Bandung city, West Java province, opposing the new minimum salary for labourers in Indonesia.",0,"crowd size=thousands",1649355997
