event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
IDN2980,"14 November 2016",2016,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","Farmers (Indonesia)",6,,,0,60,,360,"Southeast Asia",Indonesia,"South Sulawesi","East Luwu",Malili,Malili,-2.6423,121.1071,1,Tribunnews,National,"On 14 November 2016, a group of people held a peaceful protest in Malili district, East Luwu regency, South Sulawesi province, regarding a land dispute between them and a mining company. They demanded the mining company not interfere in their farming activity. Similar protests were held in other districts the same day.",0,"crowd size=no report",1649876513
IDN2979,"13 November 2016",2016,1,"Political violence","Violence against civilians",Attack,"JAD: Jemaah Ansharut Daulah",,2,"Civilians (Indonesia)","Christian Group (Indonesia)",7,27,"Civilian targeting",360,"Southeast Asia",Indonesia,"East Kalimantan",Samarinda,"Samarinda Ulu",Samarinda,-0.4999,117.1377,1,"Institute for Policy Analysis of Conflict; US State Department",Other,"On 13 November 2016, a lone-wolf JAD member threw a Molotov cocktail in front of a church in Samarinda city (East Kalimantan province), following a Sunday service. A child was killed and three other children were injured. The police arrested eight people following the attack.",1,,1627396588
IDN2978,"11 November 2016",2016,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","Students (Indonesia); Health Workers (Indonesia)",6,,,0,60,,360,"Southeast Asia",Indonesia,"South Sulawesi",Makassar,Rappocini,Makassar,-5.1486,119.432,1,Tribunnews,National,"On 11 November 2016, a group of medical students held a peaceful protest in Makassar city, South Sulawesi province, opposing the new regulation that required medical students to take extra training for three years before entering or opening a practice.",0,"crowd size=no report",1649876513
IDN2977,"10 November 2016",2016,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","Students (Indonesia)",6,,,0,60,,360,"Southeast Asia",Indonesia,"South Sulawesi",Makassar,Rappocini,Makassar,-5.1486,119.432,1,Tribunnews,National,"On 10 November 2016, hundreds of students held a peaceful protest in Makassar city, South Sulawesi province, demanding clarity regarding the tuition fees system.",0,"crowd size=hundreds",1649876513
IDN2976,"08 November 2016",2016,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)",,6,,,0,60,,360,"Southeast Asia",Indonesia,Riau,Pekanbaru,Sukajadi,Pekanbaru,0.5166,101.4416,1,Detik,National,"On 8 November 2016, a group of people held a peaceful protest in Pekanbaru city, Riau province, regarding poor service from the state-owned electricity company. They often experienced blackouts with no reason.",0,"crowd size=no report",1649876513
IDN2975,"08 November 2016",2016,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","Former GAM: Free Aceh Movement",6,,,0,60,,360,"Southeast Asia",Indonesia,Aceh,"Banda Aceh","Lueng Bata","Banda Aceh",5.5416,95.3333,1,Kompas,National,"On 8 November 2016, around a hundred former members of GAM: Free Aceh Movement held a peaceful protest in Banda Aceh city, Aceh province, demanding the government fulfill its promise of giving them land and housing as noted in Helsinki agreement which ended the conflict between the GAM and the government.",0,"crowd size=around 100",1649876513
IDN2973,"04 November 2016",2016,1,Demonstrations,Riots,"Violent demonstration","Rioters (Indonesia)","FPI: Islamic Defenders Front; Muslim Group (Indonesia)",5,,,0,50,,360,"Southeast Asia",Indonesia,Jakarta,,,Jakarta,-6.2146,106.845,1,"US State Department",Other,"On 4 November 2016, an estimated 100,000-150,000 demonstrators organized by the FPI and other Muslim groups staged a demonstration in Jakarta city to convince President Jokowi and the police to arrest the Jakarta governor for blasphemy after he made a comment to a crowd of voters that it was wrong to manipulate verses from the Quran for political gain on 27 September. The demonstration ended in riots that injured more than 100 people.",0,"crowd size=100,000",1618442062
IDN2972,"04 November 2016",2016,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","HTI: Hizbut Tahrir Indonesia; Muslim Group (Indonesia)",6,,,0,60,,360,"Southeast Asia",Indonesia,"East Java",Surabaya,Genteng,Surabaya,-7.2492,112.751,1,Tempo,National,"On 4 November 2016, around 6,000 protesters from HTI: Hizbut Tahrir Indonesia held a peaceful protest in Surabaya city, East Java province, demanding punishment for the Jakarta governor, as he allegedly insulted Islam.",0,"crowd size=around 6,000",1649876513
IDN2970,"04 November 2016",2016,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","HTI: Hizbut Tahrir Indonesia; Muslim Group (Indonesia)",6,,,0,60,,360,"Southeast Asia",Indonesia,"East Java",Malang,Klojen,Malang,-7.9797,112.6304,1,Tempo,National,"On 4 November 2016, a group of protesters from HTI: Hizbut Tahrir Indonesia held a peaceful protest in Malang city, East Java province, demanding punishment for the Jakarta governor, as he allegedly insulting Islam.",0,"crowd size=no report",1649876513
IDN2971,"04 November 2016",2016,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","HTI: Hizbut Tahrir Indonesia; Muslim Group (Indonesia)",6,,,0,60,,360,"Southeast Asia",Indonesia,"East Java",Pamekasan,Proppo,Pamekasan,-7.1547,113.4379,1,Tempo,National,"On 4 November 2016, a group of protesters from HTI: Hizbut Tahrir Indonesia held a peaceful protest in Pamekasan city, East Java province, demanded punishment for the Jakarta governor, as he allegedly insulted Islam.",0,"crowd size=no report",1649876513
IDN2974,"04 November 2016",2016,1,"Political violence",Riots,"Mob violence","Rioters (Indonesia)","Chinese Ethnic Group (Indonesia); FPI: Islamic Defenders Front; Muslim Group (Indonesia)",5,"Police Forces of Indonesia (2014-)",,1,15,,360,"Southeast Asia",Indonesia,Jakarta,"North Jakarta",Koja,"Jakarta - North",-6.1327,106.8927,1,Tempo,National,"On 4 November 2016, a riot broke out in North Jakarta city, Jakarta province, at a Chinese ethnic residential area. A group of Muslim rioters from FPI: Islamic Defenders Front wanted to raid the house of Jakarta governor, who was Chinese ethnic and allegedly insulted Islam. They threw rocks at the police, burned tires, destroyed and looted several houses and shops. The police shot water cannon and tear gas at them. The rioters previously held a demonstration in Central Jakarta city, demanding the punishment for the Jakarta governor.",0,"crowd size=thousands",1659475469
IDN208,"04 November 2016",2016,1,Demonstrations,Riots,"Violent demonstration","Rioters (Indonesia)","Muslim Group (Indonesia)",5,"Police Forces of Indonesia (2014-)","Military Forces of Indonesia (2014-)",1,15,,360,"Southeast Asia",Indonesia,Jakarta,"Central Jakarta",Gambir,"Jakarta - Central",-6.1806,106.8283,1,Tempo,National,"On 4 November 2016, a riot broke out in Central Jakarta city, Jakarta province. A group of Muslim rioters held a demonstration dubbed as 'Islam Defending Act II'. They threw rocks at the Indonesian security forces. The police shot tear gas. Five people injured.",0,"crowd size=no report",1663790297
IDN2969,"02 November 2016",2016,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","Students (Indonesia); GMNI: Indonesian National Students Movement; Labor Group (Indonesia)",6,,,0,60,,360,"Southeast Asia",Indonesia,"West Java",Bandung,Regol,Bandung,-6.9222,107.607,1,Detik,National,"On 2 November 2016, around 2,000 conventional taxi drivers, accompanied by students from GMNI: Indonesian National Students Movement, held a peaceful protest in Bandung city, West Java province, against the presence of online ride-hailing services.",0,"crowd size=around 2,000",1649876513
IDN207,"02 November 2016",2016,1,"Political violence",Riots,"Mob violence","Rioters (Indonesia)","Muslim Group (Indonesia)",5,"Civilians (Indonesia)","Government of Indonesia (2014-)",7,57,"Civilian targeting",360,"Southeast Asia",Indonesia,Jakarta,"West Jakarta",Kebonjeruk,"Jakarta - West",-6.1683,106.7588,1,"Jakarta Post",National,"On 2 November 2016, in Palmerah (West Jakarta, Jakarta), a rioting mob of Muslim actors tried to attack Jakarta Governor Basuki 'Ahok' Tjahaja Purnama during a campaign stop. There were no injuries.",0,,1659475468
IDN2968,"01 November 2016",2016,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","Labor Group (Indonesia)",6,,,0,60,,360,"Southeast Asia",Indonesia,Jakarta,"North Jakarta",Koja,"Jakarta - North",-6.1327,106.8927,1,Tribunnews,National,"On 1 November 2016, hundreds of outsourced petrol truck drivers held a peaceful protest in North Jakarta city, Jakarta province. They demanded permanent employee status.",0,"crowd size=hundreds",1659475469
IDN2967,"28 October 2016",2016,1,Demonstrations,Riots,"Violent demonstration","Rioters (Indonesia)","Students (Indonesia)",5,"Police Forces of Indonesia (2014-)",,1,15,,360,"Southeast Asia",Indonesia,"South Sulawesi",Makassar,Rappocini,Makassar,-5.1486,119.432,1,Tempo,National,"On 28 October 2018, a group of students held a demonstration in commemoration of Youth Pledge Day in Makassar city, South Sulawesi province. They criticized government performance. They confiscated a truck, blockaded a road with it, and threw rocks at the police. The police shot tear gas. The rioters burned six patrol motorbikes and damaged one.",0,"crowd size=no report",1649876513
IDN2964,"28 October 2016",2016,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","Muslim Group (Indonesia)",6,,,0,60,,360,"Southeast Asia",Indonesia,Lampung,"Bandar Lampung","North Teluk Betung","Bandar Lampung",-5.4291,105.2611,1,Tempo,National,"On 28 October 2016, a group of Muslim protesters held a peaceful protest in Bandar Lampung city, Lampung province, demanding punishment for the Jakarta governor, as he allegedly insulting Islam.",0,"crowd size=no report",1649876513
IDN2965,"28 October 2016",2016,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","Students (Indonesia)",6,,,0,60,,360,"Southeast Asia",Indonesia,"West Java",Bogor,"Central Bogor",Bogor,-6.5944,106.7891,1,Tribunnews,National,"On 28 October 2016, a group of students held a peaceful protest in Bogor city, West Java province, commemorating Youth Pledge Day.",0,"crowd size=no report",1649876513
IDN2966,"28 October 2016",2016,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)","Labor Group (Indonesia)",6,,,0,60,,360,"Southeast Asia",Indonesia,Jakarta,"South Jakarta","Mampang Prapatan","Jakarta - South",-6.266,106.8135,1,Tempo,National,"On 28 October 2016, a group of bank workers held a peaceful protest in South Jakarta City, Jakarta province, opposing the mass termination and reduction of their pension fund.",0,"crowd size=no report",1659475469
IDN2962,"27 October 2016",2016,1,"Political violence; Demonstrations",Protests,"Excessive force against protesters","Protesters (Indonesia)","Papuan Ethnic Group (Indonesia)",6,"Police Forces of Indonesia (2014-) Mobile Brigade Corps","Police Forces of Indonesia (2014-)",1,16,"Civilian targeting",360,"Southeast Asia",Indonesia,"West Papua",Manokwari,"West Manokwari",Manokwari,-0.8629,134.064,1,"Free West Papua Campaign; HumanRightsPapua",Other,"On 27 October 2016, West Papuans demonstrated in the streets of Manokwari city, West Papua province, after a West Papuan youth was stabbed by an Indonesian migrant. The police opened fire on the crowd and killed an activist and shot 8 others, including children. Later members of the police and Brimob began sweeping operations during which they found two Papuan men and maltreated them in front of the GKI Sion Congregational Church. An additional two others were also maltreated.",1,"crowd size=no report",1618531659
IDN2963,"27 October 2016",2016,1,Demonstrations,Riots,"Violent demonstration","Rioters (Indonesia)","Students (Indonesia); PMII: Indonesian Islamic Student Movement; Muslim Group (Indonesia)",5,"Police Forces of Indonesia (2014-)",,1,15,,360,"Southeast Asia",Indonesia,"North Maluku",Ternate,"Central Ternate",Ternate,0.7907,127.3842,1,Kompas,National,"On 27 October 2016, a riot broke out in Ternate city, North Maluku province. Dozens of students from PMII: Indonesian Islamic Student Movement held a demonstration criticizing city planning. The police intervened. The rioters engaged in a brawl with the police. Two students were injured.",0,"crowd size=dozens",1649876513
IDN631,"26 October 2016",2016,1,Demonstrations,Riots,"Violent demonstration","Rioters (Indonesia)","Papuan Ethnic Group (Indonesia)",5,"Police Forces of Indonesia (2014-)","Military Forces of Indonesia (2014-)",1,15,,360,"Southeast Asia",Indonesia,"West Papua",Manokwari,"West Manokwari",Manokwari,-0.8629,134.064,1,"Amnesty International",Other,"On 26 October 2016, unrest broke out when a young Papuan was stabbed by a man from another ethnic group at a food stall in Sanggeng, Manokwari town, Papua province, for not paying for his meal. Hundreds of Papuans put up road blocks and allegedly attacked a military officer. They burned six motorcycles belonging to the police and attempted to destroy a police post. In response the police fired indiscriminately into the crowd hitting 7 people, one of which died on the way to the hospital.",1,"crowd size=hundreds",1618531861
IDN2960,"25 October 2016",2016,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)",,6,,,0,60,,360,"Southeast Asia",Indonesia,"South Sulawesi",Jeneponto,Binamu,Binamu,-5.6393,119.7473,1,Tribunnews,National,"On 25 October 2016, a group of people living in a coastal area held a peaceful protest in Binamu district, Jeneponto regency, South Sulawesi province, demanding the government build a wave breaker to protect their residential area.",0,"crowd size=no report",1649876513
IDN2961,"25 October 2016",2016,1,Demonstrations,Protests,"Peaceful protest","Protesters (Indonesia)",,6,,,0,60,,360,"Southeast Asia",Indonesia,"South Sulawesi",Bone,"Tanete Riattang","Tanete Riattang",-4.5366,120.3289,1,Tribunnews,National,"On 25 October 2016, dozens of people held a peaceful protest in Tanete Riattang Barat district, Bone regency, South Sulawesi province, demanding an investigation into a tax evasion case involving a businessman in their district.",0,"crowd size=dozens",1649876513
